# Zeit (s)	# Kanal 1 (V)	# Kanal 2 (V)	# Kanal 3 (V)	# Kanal 4 (V)	
-0.00042	-0.745	0.65	-5.71875	0.146625
-0.00041	-0.75125	0.68125	-5.5625	0.131
-0.0004	-0.745	0.7125	-5.71875	0.131
-0.00039	-0.745	0.68125	-5.5625	0.146625
-0.00038	-0.7575	0.68125	-5.71875	0.131
-0.00037	-0.7575	0.7125	-5.5625	0.131
-0.00036	-0.75125	0.7125	-5.5625	0.146625
-0.00035	-0.7575	0.68125	-5.71875	0.146625
-0.00034	-0.75125	0.68125	-5.5625	0.131
-0.00033	-0.75125	0.7125	-5.71875	0.131
-0.00032	-0.75125	0.7125	-5.71875	0.146625
-0.00031	-0.75125	0.68125	-5.71875	0.131
-0.0003	-0.75125	0.65	-5.5625	0.146625
-0.00029	-0.745	0.68125	-5.71875	0.131
-0.00028	-0.7575	0.68125	-5.5625	0.146625
-0.00027	-0.75125	0.68125	-5.71875	0.16225
-0.00026	-0.7575	0.7125	-5.5625	0.146625
-0.00025	-0.75125	0.68125	-5.71875	0.131
-0.00024	-0.75125	0.7125	-5.71875	0.146625
-0.00023	-0.7575	0.68125	-5.71875	0.146625
-0.00022	-0.75125	0.7125	-5.5625	0.146625
-0.00021	-0.75125	0.65	-5.5625	0.131
-0.0002	-0.7575	0.7125	-5.5625	0.131
-0.00019	-0.75125	0.68125	-5.5625	0.146625
-0.00018	-0.75125	0.68125	-5.5625	0.131
-0.00017	-0.7575	0.68125	-5.5625	0.146625
-0.00016	-0.75125	0.68125	-5.5625	0.146625
-0.00015	-0.7575	0.68125	-5.71875	0.131
-0.00014	-0.75125	0.68125	-5.5625	0.131
-0.00013	-0.75125	0.7125	-5.71875	0.131
-0.00012	-0.7575	0.68125	-5.71875	0.146625
-0.00011	-0.75125	0.7125	-5.71875	0.131
-0.0001	-0.7575	0.68125	-5.5625	0.146625
-0.00009	-0.7575	0.68125	-5.5625	0.146625
-0.00008	-0.75125	0.68125	-5.71875	0.146625
-0.00007	-0.7575	0.7125	-5.71875	0.131
-0.00006	-0.7575	0.7125	-5.5625	0.131
-0.00005	-0.75125	0.68125	-5.5625	0.146625
-0.00004	-0.7575	0.68125	-5.40625	0.131
-0.00003	-0.7575	0.68125	-5.40625	0.146625
-0.00002	-0.7575	0.7125	-5.5625	0.146625
-0.00001	-0.76375	0.68125	-5.25	0.131
-0.0000000000000000140946	-0.66375	-0.00625	1.46875	0.146625
